time,delta1_true,delta1_est,delta2_true,delta2_est,delta3_true,delta3_est,omega1_true,omega1_est,omega2_true,omega2_est,omega3_true,omega3_est
10.5000,49.750925,49.750925,49.811126,49.811159,50.559961,50.559914,12.457700,12.457673,5.799312,5.799449,14.500490,14.500140
10.5500,50.373550,50.373536,50.130361,50.130390,51.213217,51.213162,12.418971,12.418907,7.107650,7.107660,11.592455,11.592324
10.6000,50.990060,50.990051,50.533180,50.533205,51.720009,51.719949,12.214914,12.214864,9.090268,9.090154,8.728551,8.728612
10.6500,51.592484,51.592455,51.044871,51.044882,52.095105,52.095043,11.857087,11.856978,11.400704,11.400456,6.409227,6.409471
10.7000,52.173358,52.173359,51.672249,51.672293,52.379033,52.379009,11.355549,11.355525,13.649978,13.649737,5.175025,5.175552
10.7500,52.726245,52.726243,52.401989,52.402006,52.638790,52.638765,10.748671,10.748645,15.428606,15.428241,5.496604,5.497224
10.8000,53.248085,53.248080,53.201544,53.201542,52.955696,52.955721,10.134661,10.134638,16.401143,16.400756,7.416236,7.416922
10.8500,53.741816,53.741802,54.026547,54.026505,53.397983,53.398002,9.645952,9.645907,16.449327,16.448945,10.377942,10.378382
10.9000,54.216605,54.216617,54.833198,54.833159,53.995649,53.995675,9.390891,9.390917,15.705697,15.705454,13.469498,13.469690
10.9500,54.685773,54.685777,55.588557,55.588524,54.731691,54.731742,9.426254,9.426257,14.448468,14.448344,15.776511,15.776553
11.0000,55.164170,55.164177,56.274308,56.274292,55.549685,55.549701,9.756052,9.756058,12.964155,12.964153,16.685888,16.685690
11.0500,55.665433,55.665436,56.884699,56.884674,56.375385,56.375406,10.327546,10.327531,11.459909,11.459937,16.118144,16.117902
11.1000,56.199350,56.199368,57.421803,57.421813,57.143090,57.143085,11.044369,11.044381,10.043649,10.043805,14.448708,14.448420
11.1500,56.770519,56.770530,57.891280,57.891262,57.810104,57.810076,11.800409,11.800386,8.760578,8.760666,12.166128,12.165867
11.2000,57.378346,57.378339,58.300893,58.300876,58.356286,58.356249,12.493284,12.493202,7.661873,7.661958,9.678646,9.678477
11.2500,58.016914,58.016925,58.662443,58.662464,58.781420,58.781410,13.009484,13.009440,6.864269,6.864445,7.404555,7.404592
11.3000,58.674218,58.674232,58.995368,58.995389,59.109769,59.109734,13.222169,13.222132,6.548908,6.549055,5.914457,5.914539
11.3500,59.332494,59.332487,59.328070,59.328081,59.396023,59.396015,13.040530,13.040441,6.872632,6.872717,5.799097,5.799333
11.4000,59.971896,59.971896,59.693670,59.693664,59.716005,59.716004,12.480341,12.480285,7.852655,7.852663,7.240182,7.240443
11.4500,60.576254,60.576251,60.121831,60.121845,60.138927,60.138917,11.664794,11.664748,9.339245,9.339274,9.802889,9.803098
11.5000,61.136818,61.136810,60.631950,60.631966,60.701872,60.701845,10.755463,10.755419,11.086482,11.086474,12.699415,12.699550
11.5500,61.652857,61.652868,61.230273,61.230288,61.400374,61.400375,9.909493,9.909516,12.821200,12.821140,15.089525,15.089764
11.6000,62.131357,62.131362,61.909237,61.909263,62.190186,62.190151,9.278021,9.278033,14.266668,14.266593,16.254359,16.254558
11.6500,62.586280,62.586273,62.647952,62.647958,62.999534,62.999493,8.980761,8.980738,15.176680,15.176506,15.864457,15.864762
11.7000,63.035650,63.035634,63.415643,63.415634,63.754754,63.754727,9.053103,9.053045,15.417151,15.416903,14.174501,14.174972
11.7500,63.496788,63.496790,64.179015,64.179014,64.405564,64.405515,9.435634,9.435619,15.022669,15.022445,11.797008,11.797495
11.8000,63.982549,63.982554,64.909873,64.909872,64.932919,64.932905,10.018156,10.018134,14.146069,14.145875,9.322047,9.322665
11.8500,64.499960,64.499975,65.588365,65.588365,65.343795,65.343807,10.682311,10.682301,12.952254,12.952111,7.207930,7.208607
11.9000,65.050265,65.050267,66.201840,66.201813,65.666769,65.666783,11.315866,11.315812,11.561952,11.561800,5.877553,5.878126
11.9500,65.629348,65.629345,66.742814,66.742778,65.951410,65.951452,11.818517,11.818445,10.067404,10.067299,5.731780,5.732254
12.0000,66.228742,66.228746,67.208563,67.208525,66.263044,66.263092,12.120344,12.120298,8.573296,8.573260,6.956568,6.956827
12.0500,66.837617,66.837616,67.602594,67.602562,66.666213,66.666259,12.197525,12.197468,7.228375,7.228427,9.316204,9.316217
12.1000,67.444969,67.444965,67.937364,67.937345,67.203160,67.203182,12.063943,12.063884,6.243070,6.243230,12.178715,12.178467
12.1500,68.041148,68.041141,68.237154,68.237130,67.878510,67.878525,11.759581,11.759518,5.871489,5.871678,14.707718,14.707339
12.2000,68.619208,68.619201,68.538205,68.538214,68.655021,68.655006,11.352781,11.352727,6.314316,6.314574,16.115792,16.115373
12.2500,69.176142,69.176138,68.882326,68.882360,69.464490,69.464435,10.928163,10.928121,7.572653,7.572868,16.009286,16.008976
12.3000,69.712835,69.712828,69.305128,69.305167,70.233489,70.233418,10.550783,10.550733,9.406537,9.406627,14.566384,14.566283
12.3500,70.232480,70.232472,69.826563,69.826618,70.907334,70.907273,10.248299,10.248245,11.455990,11.456006,12.294454,12.294602
12.4000,70.739028,70.739028,70.448327,70.448369,71.457686,71.457637,10.027590,10.027562,13.362486,13.362358,9.705470,9.705831
12.4500,71.236679,71.236688,71.154947,71.154981,71.880404,71.880383,9.893127,9.893124,14.798610,14.798377,7.271375,7.271970
12.5000,71.729769,71.729773,71.915767,71.915787,72.196561,72.196549,9.843695,9.843675,15.494705,15.494398,5.543811,5.544541
12.5500,72.222164,72.222172,72.690064,72.690051,72.456243,72.456272,9.860780,9.860771,15.338488,15.338137,5.091933,5.092742
12.6000,72.716478,72.716483,73.437450,73.437422,72.731251,72.731286,9.916267,9.916250,14.457913,14.457627,6.148816,6.149432
12.6500,73.214180,73.214173,74.128491,74.128442,73.091039,73.091057,9.995977,9.995927,13.133820,13.133587,8.388625,8.388918
12.7000,73.716633,73.716642,74.747687,74.747672,73.578550,73.578595,10.109682,10.109679,11.616974,11.616923,11.133857,11.133962
12.7500,74.226141,74.226144,75.289449,75.289425,74.200637,74.200678,10.282977,10.282961,10.054153,10.054150,13.654853,13.654723
12.8000,74.746342,74.746350,75.753990,75.753959,74.929541,74.929593,10.540022,10.540020,8.546129,8.546168,15.313067,15.312801
12.8500,75.281504,75.281525,76.147248,76.147231,75.710314,75.710329,10.876952,10.876980,7.231645,7.231779,15.686663,15.686231
12.9000,75.834507,75.834523,76.483684,76.483692,76.475764,76.475765,11.240731,11.240736,6.308999,6.309212,14.727330,14.726950
12.9500,76.404532,76.404530,76.788029,76.788052,77.166245,77.166221,11.542015,11.541962,5.976162,5.976364,12.766048,12.765804
13.0000,76.986238,76.986234,77.093061,77.093081,77.744360,77.744332,11.696330,11.696271,6.344015,6.344113,10.324236,10.324211
13.0500,77.570861,77.570864,77.433664,77.433683,78.199730,78.199692,11.653586,11.653545,7.380783,7.380776,7.945883,7.946049
13.1000,78.148034,78.148026,77.839376,77.839401,78.548955,78.548899,11.397953,11.397885,8.908211,8.908114,6.167190,6.167503
13.1500,78.707291,78.707282,78.327983,78.328001,78.834744,78.834718,10.941660,10.941592,10.644303,10.644101,5.478616,5.479162
13.2000,79.239670,79.239645,78.901949,78.901949,79.119585,79.119557,10.335255,10.335153,12.270126,12.269826,6.141087,6.141689
13.2500,79.739921,79.739923,79.548346,79.548361,79.468951,79.468951,9.676138,9.676123,13.500096,13.499845,7.995570,7.996199
13.3000,80.208514,80.208517,80.242070,80.242044,79.929887,79.929926,9.090689,9.090687,14.141216,14.140897,10.488126,10.488729
13.3500,80.652274,80.652287,80.951560,80.951566,80.515836,80.515880,8.701076,8.701106,14.132934,14.132785,12.865964,12.866411
13.4000,81.083359,81.083369,81.645855,81.645850,81.202431,81.202450,8.593511,8.593527,13.557799,13.557707,14.410881,14.411105
13.4500,81.516736,81.516755,82.300949,82.300942,81.935769,81.935774,8.789970,8.790005,12.599630,12.599609,14.703577,14.703667
13.5000,81.966586,81.966603,82.902783,82.902765,82.652523,82.652532,9.238630,9.238646,11.457213,11.457207,13.792278,13.792362
13.5500,82.443168,82.443171,83.446027,83.446014,83.301346,83.301336,9.841353,9.841317,10.273785,10.273825,12.063122,12.063190
13.6000,82.951539,82.951543,83.930803,83.930778,83.852736,83.852740,10.493412,10.493364,9.127973,9.127993,9.965571,9.965745
13.6500,83.491695,83.491706,84.360340,84.360362,84.298464,84.298466,11.096418,11.096378,8.074116,8.074274,7.902637,7.902865
13.7000,84.058664,84.058683,84.741051,84.741044,84.650617,84.650618,11.548217,11.548192,7.192290,7.192375,6.299325,6.299604
13.7500,84.642259,84.642270,85.084564,85.084575,84.943959,84.943966,11.745749,11.745702,6.610959,6.611103,5.625187,5.625486
13.8000,85.227859,85.227861,85.409623,85.409612,85.234177,85.234208,11.623474,11.623404,6.476227,6.476320,6.198255,6.198597
13.8500,85.799493,85.799488,85.741189,85.741185,85.583153,85.583165,11.197201,11.197127,6.877458,6.877568,7.918091,7.918305
13.9000,86.344060,86.344060,86.105934,86.105926,86.036447,86.036449,10.560929,10.560883,7.788754,7.788831,10.259593,10.259736
13.9500,86.854264,86.854266,86.526316,86.526342,86.607571,86.607551,9.845388,9.845364,9.072844,9.072977,12.510140,12.510213
14.0000,87.329520,87.329526,87.015987,87.016010,87.274617,87.274615,9.184547,9.184544,10.521855,10.521916,13.997703,13.997889
14.0500,87.775597,87.775592,87.577196,87.577221,87.987074,87.987045,8.694980,8.694953,11.892453,11.892440,14.283570,14.283804
14.1000,88.203153,88.203158,88.199859,88.199877,88.682142,88.682106,8.451456,8.451456,12.942658,12.942557,13.333508,13.333865
14.1500,88.625145,88.625151,88.863024,88.863024,89.305624,89.305602,8.470293,8.470288,13.490634,13.490433,11.500697,11.501238
14.2000,89.053971,89.053972,89.539343,89.539364,89.826187,89.826171,8.715281,8.715255,13.467943,13.467776,9.305128,9.305785
14.2500,89.499250,89.499276,90.201044,90.201055,90.238535,90.238559,9.114181,9.114216,12.921129,12.920948,7.251635,7.252454
14.3000,89.966408,89.966437,90.824644,90.824636,90.561297,90.561323,9.574115,9.574145,11.966224,11.966041,5.793054,5.793845
14.3500,90.456076,90.456069,91.393188,91.393145,90.834188,90.834179,9.999668,9.999591,10.742515,10.742314,5.309191,5.309739
14.4000,90.964548,90.964547,91.896748,91.896717,91.111838,91.111875,10.317012,10.316952,9.389726,9.389644,5.991284,5.991739
14.4500,91.485386,91.485380,92.332256,92.332221,91.450784,91.450809,10.492156,10.492083,8.042844,8.042831,7.710208,7.710397
14.5000,92.011425,92.011444,92.703484,92.703442,91.892765,91.892823,10.527573,10.527575,6.844202,6.844245,10.016896,10.016954
14.5500,92.536178,92.536186,93.022022,93.022021,92.451541,92.451584,10.445367,10.445340,5.967588,5.967809,12.266383,12.266239
14.6000,93.054525,93.054543,93.308982,93.308999,93.107139,93.107152,10.277186,10.277191,5.613890,5.614185,13.786867,13.786586
14.6500,93.563084,93.563077,93.594728,93.594722,93.810121,93.810102,10.060108,10.060046,5.933418,5.933609,14.116628,14.116367
14.7000,94.060282,94.060292,93.913499,93.913546,94.498183,94.498130,9.827322,9.827309,6.916913,6.917150,13.223133,13.222993
14.7500,94.545901,94.545904,94.294401,94.294432,95.117827,95.117755,9.599212,9.599183,8.376276,8.376338,11.456645,11.456679
14.8000,95.020433,95.020411,94.754352,94.754376,95.637251,95.637199,9.384748,9.384652,10.028928,10.028852,9.292687,9.292983
14.8500,95.484673,95.484677,95.295526,95.295575,96.047998,96.047940,9.188143,9.188117,11.575949,11.575852,7.183175,7.183628
14.9000,95.939601,95.939604,95.905446,95.905484,96.364063,96.364022,9.012786,9.012761,12.734706,12.734510,5.584330,5.584963
14.9500,96.386377,96.386380,96.558766,96.558776,96.622640,96.622641,8.863051,8.863027,13.284680,13.284394,4.951756,4.952551
15.0000,96.826475,96.826482,97.222393,97.222383,96.879937,96.879945,8.747706,8.747694,13.149966,13.149686,5.545915,5.546628
15.0500,97.261983,97.261966,97.864000,97.863958,97.195366,97.195372,8.682672,8.682593,12.432885,12.432623,7.215063,7.215550
15.1000,97.695926,97.695924,98.459333,98.459285,97.610779,97.610807,8.688715,8.688679,11.334235,11.334063,9.440440,9.440725
15.1500,98.132391,98.132388,98.994312,98.994273,98.137828,98.137876,8.786744,8.786709,10.047244,10.047186,11.573420,11.573530
15.2000,98.576384,98.576402,99.463463,99.463431,98.756807,98.756838,8.991094,8.991113,8.724074,8.724111,13.034598,13.034495
15.2500,99.033185,99.033186,99.868377,99.868350,99.423750,99.423746,9.295268,9.295235,7.500719,7.500819,13.454442,13.454173
15.3000,99.506896,99.506886,100.217570,100.217567,100.083759,100.083727,9.657431,9.657356,6.519460,6.519651,12.775159,12.774842
15.3500,99.998676,99.998674,100.526703,100.526716,100.686832,100.686813,10.004209,10.004149,5.919978,5.920193,11.235337,11.235183
15.4000,100.505689,100.505688,100.817754,100.817769,101.199701,101.199666,10.253833,10.253772,5.809372,5.809533,9.241496,9.241482
15.4500,101.021314,101.021329,101.116492,101.116520,101.611113,101.611089,10.339706,10.339686,6.226486,6.226599,7.256094,7.256296
15.5000,101.536261,101.536248,101.448278,101.448296,101.933407,101.933387,10.222785,10.222693,7.112658,7.112657,5.755258,5.755638
15.5500,102.040113,102.040101,101.832981,101.832992,102.201894,102.201864,9.898486,9.898401,8.310077,8.309978,5.162649,5.163137
15.6000,102.523259,102.523256,102.280806,102.280819,102.468549,102.468534,9.404698,9.404648,9.598539,9.598395,5.690129,5.690717
15.6500,102.979089,102.979082,102.790547,102.790560,102.787451,102.787451,8.822211,8.822163,10.751096,10.750935,7.199066,7.199660
15.7000,103.405798,103.405791,103.350482,103.350483,103.197269,103.197262,8.258900,8.258863,11.579979,11.579800,9.231499,9.231982
15.7500,103.807169,103.807160,103.941131,103.941112,103.709025,103.709001,7.826364,7.826326,11.967185,11.966995,11.170251,11.170586
15.8000,104.192155,104.192155,104.539353,104.539338,104.302821,104.302806,7.615427,7.615413,11.886839,11.886710,12.428618,12.428896
15.8500,104.573149,104.573149,105.123116,105.123108,104.934463,104.934474,7.668406,7.668384,11.406510,11.406448,12.654849,12.655149
15.9000,104.963040,104.963027,105.675409,105.675386,105.551195,105.551179,7.962226,7.962159,10.650417,10.650347,11.864760,11.864991
15.9500,105.372159,105.372180,106.185676,106.185681,106.109085,106.109095,8.422724,8.422739,9.744231,9.744261,10.366030,10.366367
16.0000,105.806541,105.806556,106.648923,106.648935,106.582708,106.582697,8.957046,8.957033,8.782554,8.782618,8.560894,8.561225
16.0500,106.267553,106.267566,107.064160,107.064169,106.966555,106.966541,9.472775,9.472744,7.834697,7.834769,6.838609,6.838963
16.1000,106.751994,106.751994,107.433808,107.433802,107.274382,107.274371,9.879182,9.879105,6.972809,6.972861,5.585041,5.585409
16.1500,107.252233,107.252219,107.764505,107.764491,107.539028,107.539023,10.092284,10.092168,6.295680,6.295735,5.164199,5.164548
16.2000,107.757075,107.757081,108.068479,108.068475,107.808161,107.808173,10.058560,10.058503,5.924165,5.924278,5.773030,5.773353
16.2500,108.253998,108.254006,108.363776,108.363775,108.131469,108.131490,9.781404,9.781364,5.961560,5.961697,7.278786,7.279043
16.3000,108.732167,108.732160,108.672105,108.672097,108.543550,108.543537,9.322556,9.322484,6.443982,6.444103,9.230373,9.230455
16.3500,109.184844,109.184861,109.014729,109.014773,109.051982,109.051984,8.779475,8.779481,7.316919,7.317155,11.032399,11.032518
16.4000,109.610498,109.610491,109.408076,109.408099,109.635126,109.635113,8.258896,8.258846,8.444714,8.444830,12.142275,12.142423
16.4500,110.012671,110.012672,109.860267,109.860286,110.249169,110.249154,7.853372,7.853347,9.635695,9.635718,12.241407,12.241672
16.5000,110.398751,110.398755,110.369135,110.369175,110.842437,110.842389,7.621344,7.621331,10.676872,10.676880,11.340792,11.341110
16.5500,110.777995,110.778010,110.922287,110.922316,111.371473,111.371445,7.579464,7.579481,11.380507,11.380414,9.737840,9.738354
16.6000,111.159559,111.159574,111.499548,111.499566,111.811704,111.811686,7.708407,7.708420,11.629112,11.628950,7.864038,7.864685
16.6500,111.550911,111.550934,112.077136,112.077168,112.160828,112.160816,7.961181,7.961209,11.396782,11.396666,6.166238,6.166950
16.7000,111.956633,111.956639,112.632130,112.632136,112.438165,112.438161,8.271098,8.271068,10.740551,10.740405,5.055524,5.056227
16.7500,112.377773,112.377772,113.146003,113.145991,112.681430,112.681440,8.566754,8.566697,9.773866,9.773745,4.840465,4.841078
16.8000,112.812143,112.812168,113.606655,113.606640,112.938866,112.938907,8.793628,8.793643,8.635412,8.635366,5.614617,5.615129
16.8500,113.255583,113.255581,114.009006,114.008975,113.256325,113.256356,8.928250,8.928191,7.464459,7.464455,7.186485,7.186745
16.9000,113.703489,113.703498,114.354818,114.354802,113.663697,113.663741,8.974549,8.974524,6.396973,6.397080,9.125329,9.125418
16.9500,114.151862,114.151868,114.652874,114.652880,114.165803,114.165823,8.950411,8.950380,5.580372,5.580599,10.881733,10.881609
17.0000,114.597709,114.597707,114.919702,114.919686,114.740067,114.740065,8.876887,8.876836,5.173480,5.173662,11.937163,11.936935
17.0500,115.039025,115.039016,115.179143,115.179163,115.342534,115.342502,8.771569,8.771497,5.297960,5.298209,11.985716,11.985503
17.1000,115.474509,115.474506,115.458632,115.458647,115.922251,115.922207,8.644623,8.644568,5.965694,5.965848,11.060814,11.060754
17.1500,115.903188,115.903182,115.782797,115.782813,116.437530,116.437473,8.499643,8.499583,7.055478,7.055530,9.473710,9.473810
17.2000,116.324192,116.324191,116.167725,116.167744,116.865476,116.865433,8.337798,8.337755,8.356983,8.356938,7.637342,7.637667
17.2500,116.736713,116.736703,116.617967,116.617999,117.203982,117.203934,8.160728,8.160662,9.626959,9.626861,5.963812,5.964280
17.3000,117.140078,117.140074,117.125915,117.125945,117.471236,117.471187,7.972679,7.972629,10.628194,10.628036,4.851195,4.851774
17.3500,117.533977,117.533973,117.673132,117.673137,117.704041,117.704019,7.784777,7.784730,11.173891,11.173659,4.627408,4.628087
17.4000,117.918921,117.918915,118.234303,118.234295,117.950767,117.950766,7.619075,7.619026,11.184160,11.183938,5.399236,5.399889
17.4500,118.296763,118.296780,118.783389,118.783373,118.257037,118.257080,7.506070,7.506086,10.707830,10.707677,6.946543,6.947118
17.5000,118.670917,118.670923,119.299205,119.299177,118.650508,118.650534,7.476157,7.476140,9.879162,9.879070,8.796890,8.797206
17.5500,119.046144,119.046161,119.768040,119.768015,119.132677,119.132703,7.551700,7.551713,8.854066,8.854063,10.407670,10.407815
17.6000,119.427977,119.427987,120.183763,120.183750,119.679738,119.679757,7.739822,7.739810,7.777624,7.777720,11.333900,11.333891
17.6500,119.821728,119.821734,120.547147,120.547122,120.250769,120.250768,8.022987,8.022957,6.781520,6.781624,11.351766,11.351670
17.7000,120.231092,120.231111,120.865261,120.865286,120.800420,120.800403,8.354373,8.354371,5.985578,5.985830,10.507241,10.507152
17.7500,120.656848,120.656844,121.150757,121.150744,121.291367,121.291350,8.666610,8.666535,5.491796,5.491919,9.058491,9.058520
17.8000,121.096250,121.096257,121.420704,121.420714,121.702269,121.702232,8.889111,8.889062,5.372229,5.372371,7.370833,7.370938
17.8500,121.543278,121.543277,121.694657,121.694652,122.031184,122.031164,8.963546,8.963477,5.650967,5.651002,5.847163,5.847462
17.9000,121.989543,121.989546,121.991774,121.991796,122.296346,122.296338,8.855409,8.855357,6.285729,6.285768,4.881974,4.882433
17.9500,122.425754,122.425763,122.327341,122.327351,122.533700,122.533670,8.564798,8.564768,7.165644,7.165596,4.767745,4.768218
18.0000,122.843651,122.843633,122.709827,122.709810,122.788438,122.788425,8.133117,8.133019,8.134609,8.134461,5.562207,5.562735
18.0500,123.237984,123.237965,123.139525,123.139524,123.101284,123.101285,7.637140,7.637051,9.027752,9.027639,7.031049,7.031583
18.1000,123.607872,123.607879,123.608943,123.608950,123.495336,123.495348,7.171555,7.171548,9.702905,9.702826,8.725187,8.725678
